"date","year","month","prov","cases","pop","prcp.0","prcp.1","prcp.2","prcp.3","prcp.4","prcp.5","prcp.6","par.0","par.1","par.2","par.3","par.4","par.5","par.6","nino34.0","nino34.1","nino34.2","nino34.3","nino34.4","nino34.5","nino34.6","nino34.7","nino34.8","nino34.9","nino34.10","nino34.11","nino34.12","ID.year","ID.month"
"2014-11-01",2014,11,"Santa Fe",3,3369365,129.951205511657,79.422930070707,79.3212685065623,1.07060994044101,44.2961391695354,15.2530376578257,42.7456983359149,3.89,3.97,4.2,4.92,5.05,4.22,4.07,0.75,0.44,0.29,-0.03,-0.06,0.23,0.32,0.08,-0.28,-0.62,-0.49,-0.17,-0.14,6,71
"2014-12-01",2014,12,"Santa Fe",5,3369365,161.018070583798,129.951205511657,79.422930070707,79.3212685065623,1.07060994044101,44.2961391695354,15.2530376578257,3.49,3.89,3.97,4.2,4.92,5.05,4.22,0.71,0.75,0.44,0.29,-0.03,-0.06,0.23,0.32,0.08,-0.28,-0.62,-0.49,-0.17,6,72
"2015-01-01",2015,1,"Santa Fe",14,3397532,195.002667596605,161.018070583798,129.951205511657,79.422930070707,79.3212685065623,1.07060994044101,44.2961391695354,4.32,3.49,3.89,3.97,4.2,4.92,5.05,0.51,0.71,0.75,0.44,0.29,-0.03,-0.06,0.23,0.32,0.08,-0.28,-0.62,-0.49,7,73
"2015-02-01",2015,2,"Santa Fe",6,3397532,126.53662873154,195.002667596605,161.018070583798,129.951205511657,79.422930070707,79.3212685065623,1.07060994044101,4.37,4.32,3.49,3.89,3.97,4.2,4.92,0.42,0.51,0.71,0.75,0.44,0.29,-0.03,-0.06,0.23,0.32,0.08,-0.28,-0.62,7,74
"2015-03-01",2015,3,"Santa Fe",34,3397532,132.134569889612,126.53662873154,195.002667596605,161.018070583798,129.951205511657,79.422930070707,79.3212685065623,4.04,4.37,4.32,3.49,3.89,3.97,4.2,0.47,0.42,0.51,0.71,0.75,0.44,0.29,-0.03,-0.06,0.23,0.32,0.08,-0.28,7,75
"2015-04-01",2015,4,"Santa Fe",7,3397532,42.5817387602132,132.134569889612,126.53662873154,195.002667596605,161.018070583798,129.951205511657,79.422930070707,3.52,4.04,4.37,4.32,3.49,3.89,3.97,0.7,0.47,0.42,0.51,0.71,0.75,0.44,0.29,-0.03,-0.06,0.23,0.32,0.08,7,76
"2015-05-01",2015,5,"Santa Fe",0,3397532,61.5920212522607,42.5817387602132,132.134569889612,126.53662873154,195.002667596605,161.018070583798,129.951205511657,3.15,3.52,4.04,4.37,4.32,3.49,3.89,0.92,0.7,0.47,0.42,0.51,0.71,0.75,0.44,0.29,-0.03,-0.06,0.23,0.32,7,77
"2015-06-01",2015,6,"Santa Fe",0,3397532,31.8719038242305,61.5920212522607,42.5817387602132,132.134569889612,126.53662873154,195.002667596605,161.018070583798,3.34,3.15,3.52,4.04,4.37,4.32,3.49,1.18,0.92,0.7,0.47,0.42,0.51,0.71,0.75,0.44,0.29,-0.03,-0.06,0.23,7,78
"2015-07-01",2015,7,"Santa Fe",0,3397532,40.3076441972079,31.8719038242305,61.5920212522607,42.5817387602132,132.134569889612,126.53662873154,195.002667596605,3.82,3.34,3.15,3.52,4.04,4.37,4.32,1.46,1.18,0.92,0.7,0.47,0.42,0.51,0.71,0.75,0.44,0.29,-0.03,-0.06,7,79
"2015-08-01",2015,8,"Santa Fe",4,3397532,134.483418484294,40.3076441972079,31.8719038242305,61.5920212522607,42.5817387602132,132.134569889612,126.53662873154,4.57,3.82,3.34,3.15,3.52,4.04,4.37,1.93,1.46,1.18,0.92,0.7,0.47,0.42,0.51,0.71,0.75,0.44,0.29,-0.03,7,80
"2015-09-01",2015,9,"Santa Fe",1,3397532,16.9622363891511,134.483418484294,40.3076441972079,31.8719038242305,61.5920212522607,42.5817387602132,132.134569889612,4.11,4.57,3.82,3.34,3.15,3.52,4.04,2.21,1.93,1.46,1.18,0.92,0.7,0.47,0.42,0.51,0.71,0.75,0.44,0.29,7,81
"2015-10-01",2015,10,"Santa Fe",0,3397532,85.4980193064865,16.9622363891511,134.483418484294,40.3076441972079,31.8719038242305,61.5920212522607,42.5817387602132,2.96,4.11,4.57,3.82,3.34,3.15,3.52,2.36,2.21,1.93,1.46,1.18,0.92,0.7,0.47,0.42,0.51,0.71,0.75,0.44,7,82
"2015-11-01",2015,11,"Santa Fe",1,3397532,121.144794400577,85.4980193064865,16.9622363891511,134.483418484294,40.3076441972079,31.8719038242305,61.5920212522607,3.74,2.96,4.11,4.57,3.82,3.34,3.15,2.72,2.36,2.21,1.93,1.46,1.18,0.92,0.7,0.47,0.42,0.51,0.71,0.75,7,83
"2015-12-01",2015,12,"Santa Fe",2,3397532,109.906712874134,121.144794400577,85.4980193064865,16.9622363891511,134.483418484294,40.3076441972079,31.8719038242305,4.94,3.74,2.96,4.11,4.57,3.82,3.34,2.66,2.72,2.36,2.21,1.93,1.46,1.18,0.92,0.7,0.47,0.42,0.51,0.71,7,84
"2016-01-01",2016,1,"Santa Fe",4,3425656,82.4349745434107,109.906712874134,121.144794400577,85.4980193064865,16.9622363891511,134.483418484294,40.3076441972079,5.84,4.94,3.74,2.96,4.11,4.57,3.82,2.57,2.66,2.72,2.36,2.21,1.93,1.46,1.18,0.92,0.7,0.47,0.42,0.51,8,85
"2016-02-01",2016,2,"Santa Fe",8,3425656,335.549969328848,82.4349745434107,109.906712874134,121.144794400577,85.4980193064865,16.9622363891511,134.483418484294,5.62,5.84,4.94,3.74,2.96,4.11,4.57,2.26,2.57,2.66,2.72,2.36,2.21,1.93,1.46,1.18,0.92,0.7,0.47,0.42,8,86
"2016-03-01",2016,3,"Santa Fe",4,3425656,72.7083873696476,335.549969328848,82.4349745434107,109.906712874134,121.144794400577,85.4980193064865,16.9622363891511,5.33,5.62,5.84,4.94,3.74,2.96,4.11,1.62,2.26,2.57,2.66,2.72,2.36,2.21,1.93,1.46,1.18,0.92,0.7,0.47,8,87
"2016-04-01",2016,4,"Santa Fe",8,3425656,282.957146471791,72.7083873696476,335.549969328848,82.4349745434107,109.906712874134,121.144794400577,85.4980193064865,5.56,5.33,5.62,5.84,4.94,3.74,2.96,0.91,1.62,2.26,2.57,2.66,2.72,2.36,2.21,1.93,1.46,1.18,0.92,0.7,8,88
"2016-05-01",2016,5,"Santa Fe",2,3425656,8.89704679288056,282.957146471791,72.7083873696476,335.549969328848,82.4349745434107,109.906712874134,121.144794400577,5.22,5.56,5.33,5.62,5.84,4.94,3.74,0.3,0.91,1.62,2.26,2.57,2.66,2.72,2.36,2.21,1.93,1.46,1.18,0.92,8,89
"2016-06-01",2016,6,"Santa Fe",2,3425656,45.3912631566171,8.89704679288056,282.957146471791,72.7083873696476,335.549969328848,82.4349745434107,109.906712874134,4.43,5.22,5.56,5.33,5.62,5.84,4.94,-0.03,0.3,0.91,1.62,2.26,2.57,2.66,2.72,2.36,2.21,1.93,1.46,1.18,8,90
"2016-07-01",2016,7,"Santa Fe",0,3425656,23.0018601563529,45.3912631566171,8.89704679288056,282.957146471791,72.7083873696476,335.549969328848,82.4349745434107,4.39,4.43,5.22,5.56,5.33,5.62,5.84,-0.48,-0.03,0.3,0.91,1.62,2.26,2.57,2.66,2.72,2.36,2.21,1.93,1.46,8,91
"2016-08-01",2016,8,"Santa Fe",4,3425656,29.1104894406273,23.0018601563529,45.3912631566171,8.89704679288056,282.957146471791,72.7083873696476,335.549969328848,3.77,4.39,4.43,5.22,5.56,5.33,5.62,-0.58,-0.48,-0.03,0.3,0.91,1.62,2.26,2.57,2.66,2.72,2.36,2.21,1.93,8,92
"2016-09-01",2016,9,"Santa Fe",2,3425656,25.2555995626677,29.1104894406273,23.0018601563529,45.3912631566171,8.89704679288056,282.957146471791,72.7083873696476,3.31,3.77,4.39,4.43,5.22,5.56,5.33,-0.58,-0.58,-0.48,-0.03,0.3,0.91,1.62,2.26,2.57,2.66,2.72,2.36,2.21,8,93
"2016-10-01",2016,10,"Santa Fe",3,3425656,167.896007755086,25.2555995626677,29.1104894406273,23.0018601563529,45.3912631566171,8.89704679288056,282.957146471791,3.17,3.31,3.77,4.39,4.43,5.22,5.56,-0.74,-0.58,-0.58,-0.48,-0.03,0.3,0.91,1.62,2.26,2.57,2.66,2.72,2.36,8,94
"2016-11-01",2016,11,"Santa Fe",2,3425656,95.6733966270136,167.896007755086,25.2555995626677,29.1104894406273,23.0018601563529,45.3912631566171,8.89704679288056,3.5,3.17,3.31,3.77,4.39,4.43,5.22,-0.76,-0.74,-0.58,-0.58,-0.48,-0.03,0.3,0.91,1.62,2.26,2.57,2.66,2.72,8,95
"2016-12-01",2016,12,"Santa Fe",4,3425656,167.719982885777,95.6733966270136,167.896007755086,25.2555995626677,29.1104894406273,23.0018601563529,45.3912631566171,3.48,3.5,3.17,3.31,3.77,4.39,4.43,-0.5,-0.76,-0.74,-0.58,-0.58,-0.48,-0.03,0.3,0.91,1.62,2.26,2.57,2.66,8,96
"2017-01-01",2017,1,"Santa Fe",3,3453674,202.931926755235,167.719982885777,95.6733966270136,167.896007755086,25.2555995626677,29.1104894406273,23.0018601563529,4.2,3.48,3.5,3.17,3.31,3.77,4.39,-0.43,-0.5,-0.76,-0.74,-0.58,-0.58,-0.48,-0.03,0.3,0.91,1.62,2.26,2.57,9,97
"2017-02-01",2017,2,"Santa Fe",2,3453674,128.114365443275,202.931926755235,167.719982885777,95.6733966270136,167.896007755086,25.2555995626677,29.1104894406273,3.55,4.2,3.48,3.5,3.17,3.31,3.77,-0.08,-0.43,-0.5,-0.76,-0.74,-0.58,-0.58,-0.48,-0.03,0.3,0.91,1.62,2.26,9,98
"2017-03-01",2017,3,"Santa Fe",3,3453674,116.663013811822,128.114365443275,202.931926755235,167.719982885777,95.6733966270136,167.896007755086,25.2555995626677,3.56,3.55,4.2,3.48,3.5,3.17,3.31,0.03,-0.08,-0.43,-0.5,-0.76,-0.74,-0.58,-0.58,-0.48,-0.03,0.3,0.91,1.62,9,99
"2017-04-01",2017,4,"Santa Fe",1,3453674,131.171764753664,116.663013811822,128.114365443275,202.931926755235,167.719982885777,95.6733966270136,167.896007755086,3.53,3.56,3.55,4.2,3.48,3.5,3.17,0.22,0.03,-0.08,-0.43,-0.5,-0.76,-0.74,-0.58,-0.58,-0.48,-0.03,0.3,0.91,9,100
"2017-05-01",2017,5,"Santa Fe",3,3453674,63.8914406945032,131.171764753664,116.663013811822,128.114365443275,202.931926755235,167.719982885777,95.6733966270136,4.29,3.53,3.56,3.55,4.2,3.48,3.5,0.37,0.22,0.03,-0.08,-0.43,-0.5,-0.76,-0.74,-0.58,-0.58,-0.48,-0.03,0.3,9,101
"2017-06-01",2017,6,"Santa Fe",2,3453674,20.610422402919,63.8914406945032,131.171764753664,116.663013811822,128.114365443275,202.931926755235,167.719982885777,4.81,4.29,3.53,3.56,3.55,4.2,3.48,0.34,0.37,0.22,0.03,-0.08,-0.43,-0.5,-0.76,-0.74,-0.58,-0.58,-0.48,-0.03,9,102
"2017-07-01",2017,7,"Santa Fe",0,3453674,35.5530526899581,20.610422402919,63.8914406945032,131.171764753664,116.663013811822,128.114365443275,202.931926755235,4.89,4.81,4.29,3.53,3.56,3.55,4.2,0.25,0.34,0.37,0.22,0.03,-0.08,-0.43,-0.5,-0.76,-0.74,-0.58,-0.58,-0.48,9,103
"2017-08-01",2017,8,"Santa Fe",1,3453674,58.4776354082344,35.5530526899581,20.610422402919,63.8914406945032,131.171764753664,116.663013811822,128.114365443275,3.93,4.89,4.81,4.29,3.53,3.56,3.55,-0.16,0.25,0.34,0.37,0.22,0.03,-0.08,-0.43,-0.5,-0.76,-0.74,-0.58,-0.58,9,104
"2017-09-01",2017,9,"Santa Fe",1,3453674,143.616916190727,58.4776354082344,35.5530526899581,20.610422402919,63.8914406945032,131.171764753664,116.663013811822,2.93,3.93,4.89,4.81,4.29,3.53,3.56,-0.43,-0.16,0.25,0.34,0.37,0.22,0.03,-0.08,-0.43,-0.5,-0.76,-0.74,-0.58,9,105
"2017-10-01",2017,10,"Santa Fe",1,3453674,60.1187265823187,143.616916190727,58.4776354082344,35.5530526899581,20.610422402919,63.8914406945032,131.171764753664,2.99,2.93,3.93,4.89,4.81,4.29,3.53,-0.56,-0.43,-0.16,0.25,0.34,0.37,0.22,0.03,-0.08,-0.43,-0.5,-0.76,-0.74,9,106
"2017-11-01",2017,11,"Santa Fe",1,3453674,66.2544077293171,60.1187265823187,143.616916190727,58.4776354082344,35.5530526899581,20.610422402919,63.8914406945032,3.69,2.99,2.93,3.93,4.89,4.81,4.29,-0.97,-0.56,-0.43,-0.16,0.25,0.34,0.37,0.22,0.03,-0.08,-0.43,-0.5,-0.76,9,107
"2017-12-01",2017,12,"Santa Fe",2,3453674,103.738447993024,66.2544077293171,60.1187265823187,143.616916190727,58.4776354082344,35.5530526899581,20.610422402919,3.66,3.69,2.99,2.93,3.93,4.89,4.81,-0.98,-0.97,-0.56,-0.43,-0.16,0.25,0.34,0.37,0.22,0.03,-0.08,-0.43,-0.5,9,108
"2018-01-01",2018,1,"Santa Fe",2,3481514,41.2733641818832,103.738447993024,66.2544077293171,60.1187265823187,143.616916190727,58.4776354082344,35.5530526899581,3.72,3.66,3.69,2.99,2.93,3.93,4.89,-0.98,-0.98,-0.97,-0.56,-0.43,-0.16,0.25,0.34,0.37,0.22,0.03,-0.08,-0.43,10,109
"2018-02-01",2018,2,"Santa Fe",2,3481514,12.1338701485193,41.2733641818832,103.738447993024,66.2544077293171,60.1187265823187,143.616916190727,58.4776354082344,4.26,3.72,3.66,3.69,2.99,2.93,3.93,-0.78,-0.98,-0.98,-0.97,-0.56,-0.43,-0.16,0.25,0.34,0.37,0.22,0.03,-0.08,10,110
"2018-03-01",2018,3,"Santa Fe",4,3481514,39.1755218997628,12.1338701485193,41.2733641818832,103.738447993024,66.2544077293171,60.1187265823187,143.616916190727,4.23,4.26,3.72,3.66,3.69,2.99,2.93,-0.8,-0.78,-0.98,-0.98,-0.97,-0.56,-0.43,-0.16,0.25,0.34,0.37,0.22,0.03,10,111
"2018-04-01",2018,4,"Santa Fe",1,3481514,168.914252748966,39.1755218997628,12.1338701485193,41.2733641818832,103.738447993024,66.2544077293171,60.1187265823187,4.23,4.23,4.26,3.72,3.66,3.69,2.99,-0.51,-0.8,-0.78,-0.98,-0.98,-0.97,-0.56,-0.43,-0.16,0.25,0.34,0.37,0.22,10,112
"2018-05-01",2018,5,"Santa Fe",7,3481514,142.636925032609,168.914252748966,39.1755218997628,12.1338701485193,41.2733641818832,103.738447993024,66.2544077293171,4.16,4.23,4.23,4.26,3.72,3.66,3.69,-0.2,-0.51,-0.8,-0.78,-0.98,-0.98,-0.97,-0.56,-0.43,-0.16,0.25,0.34,0.37,10,113
"2018-06-01",2018,6,"Santa Fe",0,3481514,4.99688704146161,142.636925032609,168.914252748966,39.1755218997628,12.1338701485193,41.2733641818832,103.738447993024,3.57,4.16,4.23,4.23,4.26,3.72,3.66,0.04,-0.2,-0.51,-0.8,-0.78,-0.98,-0.98,-0.97,-0.56,-0.43,-0.16,0.25,0.34,10,114
"2018-07-01",2018,7,"Santa Fe",1,3481514,22.9016051703066,4.99688704146161,142.636925032609,168.914252748966,39.1755218997628,12.1338701485193,41.2733641818832,2.45,3.57,4.16,4.23,4.23,4.26,3.72,0.12,0.04,-0.2,-0.51,-0.8,-0.78,-0.98,-0.98,-0.97,-0.56,-0.43,-0.16,0.25,10,115
"2018-08-01",2018,8,"Santa Fe",1,3481514,25.5422760515724,22.9016051703066,4.99688704146161,142.636925032609,168.914252748966,39.1755218997628,12.1338701485193,2.2,2.45,3.57,4.16,4.23,4.23,4.26,0.09,0.12,0.04,-0.2,-0.51,-0.8,-0.78,-0.98,-0.98,-0.97,-0.56,-0.43,-0.16,10,116
"2018-09-01",2018,9,"Santa Fe",1,3481514,28.5158485825446,25.5422760515724,22.9016051703066,4.99688704146161,142.636925032609,168.914252748966,39.1755218997628,2.24,2.2,2.45,3.57,4.16,4.23,4.23,0.47,0.09,0.12,0.04,-0.2,-0.51,-0.8,-0.78,-0.98,-0.98,-0.97,-0.56,-0.43,10,117
"2018-10-01",2018,10,"Santa Fe",3,3481514,86.6365960763333,28.5158485825446,25.5422760515724,22.9016051703066,4.99688704146161,142.636925032609,168.914252748966,3.05,2.24,2.2,2.45,3.57,4.16,4.23,0.9,0.47,0.09,0.12,0.04,-0.2,-0.51,-0.8,-0.78,-0.98,-0.98,-0.97,-0.56,10,118
"2018-11-01",2018,11,"Santa Fe",0,3481514,189.387816363363,86.6365960763333,28.5158485825446,25.5422760515724,22.9016051703066,4.99688704146161,142.636925032609,4.23,3.05,2.24,2.2,2.45,3.57,4.16,0.9,0.9,0.47,0.09,0.12,0.04,-0.2,-0.51,-0.8,-0.78,-0.98,-0.98,-0.97,10,119
"2018-12-01",2018,12,"Santa Fe",2,3481514,131.530805180764,189.387816363363,86.6365960763333,28.5158485825446,25.5422760515724,22.9016051703066,4.99688704146161,4.44,4.23,3.05,2.24,2.2,2.45,3.57,0.89,0.9,0.9,0.47,0.09,0.12,0.04,-0.2,-0.51,-0.8,-0.78,-0.98,-0.98,10,120
"2019-01-01",2019,1,"Santa Fe",13,3509113,239.579570211729,131.530805180764,189.387816363363,86.6365960763333,28.5158485825446,25.5422760515724,22.9016051703066,5.01,4.44,4.23,3.05,2.24,2.2,2.45,0.65,0.89,0.9,0.9,0.47,0.09,0.12,0.04,-0.2,-0.51,-0.8,-0.78,-0.98,11,121
"2019-02-01",2019,2,"Santa Fe",12,3509113,109.143569748627,239.579570211729,131.530805180764,189.387816363363,86.6365960763333,28.5158485825446,25.5422760515724,5.05,5.01,4.44,4.23,3.05,2.24,2.2,0.71,0.65,0.89,0.9,0.9,0.47,0.09,0.12,0.04,-0.2,-0.51,-0.8,-0.78,11,122
"2019-03-01",2019,3,"Santa Fe",8,3509113,106.860319278756,109.143569748627,239.579570211729,131.530805180764,189.387816363363,86.6365960763333,28.5158485825446,3.96,5.05,5.01,4.44,4.23,3.05,2.24,0.81,0.71,0.65,0.89,0.9,0.9,0.47,0.09,0.12,0.04,-0.2,-0.51,-0.8,11,123
"2019-04-01",2019,4,"Santa Fe",4,3509113,91.8567574570114,106.860319278756,109.143569748627,239.579570211729,131.530805180764,189.387816363363,86.6365960763333,3.63,3.96,5.05,5.01,4.44,4.23,3.05,0.62,0.81,0.71,0.65,0.89,0.9,0.9,0.47,0.09,0.12,0.04,-0.2,-0.51,11,124
"2019-05-01",2019,5,"Santa Fe",5,3509113,77.7873249246759,91.8567574570114,106.860319278756,109.143569748627,239.579570211729,131.530805180764,189.387816363363,4.36,3.63,3.96,5.05,5.01,4.44,4.23,0.55,0.62,0.81,0.71,0.65,0.89,0.9,0.9,0.47,0.09,0.12,0.04,-0.2,11,125
"2019-06-01",2019,6,"Santa Fe",4,3509113,37.7234460183056,77.7873249246759,91.8567574570114,106.860319278756,109.143569748627,239.579570211729,131.530805180764,4.6,4.36,3.63,3.96,5.05,5.01,4.44,0.45,0.55,0.62,0.81,0.71,0.65,0.89,0.9,0.9,0.47,0.09,0.12,0.04,11,126
"2019-07-01",2019,7,"Santa Fe",1,3509113,43.9961169481223,37.7234460183056,77.7873249246759,91.8567574570114,106.860319278756,109.143569748627,239.579570211729,4.52,4.6,4.36,3.63,3.96,5.05,5.01,0.35,0.45,0.55,0.62,0.81,0.71,0.65,0.89,0.9,0.9,0.47,0.09,0.12,11,127
"2019-08-01",2019,8,"Santa Fe",2,3509113,7.31124795642362,43.9961169481223,37.7234460183056,77.7873249246759,91.8567574570114,106.860319278756,109.143569748627,3.21,4.52,4.6,4.36,3.63,3.96,5.05,0.04,0.35,0.45,0.55,0.62,0.81,0.71,0.65,0.89,0.9,0.9,0.47,0.09,11,128
"2019-09-01",2019,9,"Santa Fe",0,3509113,44.7552264203264,7.31124795642362,43.9961169481223,37.7234460183056,77.7873249246759,91.8567574570114,106.860319278756,2.11,3.21,4.52,4.6,4.36,3.63,3.96,0.03,0.04,0.35,0.45,0.55,0.62,0.81,0.71,0.65,0.89,0.9,0.9,0.47,11,129
"2019-10-01",2019,10,"Santa Fe",0,3509113,67.3783384638655,44.7552264203264,7.31124795642362,43.9961169481223,37.7234460183056,77.7873249246759,91.8567574570114,2.07,2.11,3.21,4.52,4.6,4.36,3.63,0.48,0.03,0.04,0.35,0.45,0.55,0.62,0.81,0.71,0.65,0.89,0.9,0.9,11,130
"2019-11-01",2019,11,"Santa Fe",2,3509113,91.8446765710679,67.3783384638655,44.7552264203264,7.31124795642362,43.9961169481223,37.7234460183056,77.7873249246759,2.14,2.07,2.11,3.21,4.52,4.6,4.36,0.52,0.48,0.03,0.04,0.35,0.45,0.55,0.62,0.81,0.71,0.65,0.89,0.9,11,131
"2019-12-01",2019,12,"Santa Fe",2,3509113,178.122264875509,91.8446765710679,67.3783384638655,44.7552264203264,7.31124795642362,43.9961169481223,37.7234460183056,2.07,2.14,2.07,2.11,3.21,4.52,4.6,0.52,0.52,0.48,0.03,0.04,0.35,0.45,0.55,0.62,0.81,0.71,0.65,0.89,11,132
"2020-01-01",2020,1,"Santa Fe",9,3536418,87.5465856051927,178.122264875509,91.8446765710679,67.3783384638655,44.7552264203264,7.31124795642362,43.9961169481223,2.46,2.07,2.14,2.07,2.11,3.21,4.52,0.6,0.52,0.52,0.48,0.03,0.04,0.35,0.45,0.55,0.62,0.81,0.71,0.65,12,133
"2020-02-01",2020,2,"Santa Fe",8,3536418,71.2516598835336,87.5465856051927,178.122264875509,91.8446765710679,67.3783384638655,44.7552264203264,7.31124795642362,2.79,2.46,2.07,2.14,2.07,2.11,3.21,0.37,0.6,0.52,0.52,0.48,0.03,0.04,0.35,0.45,0.55,0.62,0.81,0.71,12,134
"2020-03-01",2020,3,"Santa Fe",8,3536418,93.2781765183154,71.2516598835336,87.5465856051927,178.122264875509,91.8446765710679,67.3783384638655,44.7552264203264,2.7,2.79,2.46,2.07,2.14,2.07,2.11,0.48,0.37,0.6,0.52,0.52,0.48,0.03,0.04,0.35,0.45,0.55,0.62,0.81,12,135
"2020-04-01",2020,4,"Santa Fe",6,3536418,102.435221639922,93.2781765183154,71.2516598835336,87.5465856051927,178.122264875509,91.8446765710679,67.3783384638655,1.64,2.7,2.79,2.46,2.07,2.14,2.07,0.36,0.48,0.37,0.6,0.52,0.52,0.48,0.03,0.04,0.35,0.45,0.55,0.62,12,136
"2020-05-01",2020,5,"Santa Fe",3,3536418,13.0499236722472,102.435221639922,93.2781765183154,71.2516598835336,87.5465856051927,178.122264875509,91.8446765710679,1.05,1.64,2.7,2.79,2.46,2.07,2.14,-0.27,0.36,0.48,0.37,0.6,0.52,0.52,0.48,0.03,0.04,0.35,0.45,0.55,12,137
"2020-06-01",2020,6,"Santa Fe",4,3536418,16.9373100325945,13.0499236722472,102.435221639922,93.2781765183154,71.2516598835336,87.5465856051927,178.122264875509,1.4,1.05,1.64,2.7,2.79,2.46,2.07,-0.34,-0.27,0.36,0.48,0.37,0.6,0.52,0.52,0.48,0.03,0.04,0.35,0.45,12,138
"2020-07-01",2020,7,"Santa Fe",1,3536418,3.28103019591257,16.9373100325945,13.0499236722472,102.435221639922,93.2781765183154,71.2516598835336,87.5465856051927,1.54,1.4,1.05,1.64,2.7,2.79,2.46,-0.3,-0.34,-0.27,0.36,0.48,0.37,0.6,0.52,0.52,0.48,0.03,0.04,0.35,12,139
"2020-08-01",2020,8,"Santa Fe",0,3536418,11.0250589380966,3.28103019591257,16.9373100325945,13.0499236722472,102.435221639922,93.2781765183154,71.2516598835336,1.1,1.54,1.4,1.05,1.64,2.7,2.79,-0.59,-0.3,-0.34,-0.27,0.36,0.48,0.37,0.6,0.52,0.52,0.48,0.03,0.04,12,140
"2020-09-01",2020,9,"Santa Fe",0,3536418,37.4600183560076,11.0250589380966,3.28103019591257,16.9373100325945,13.0499236722472,102.435221639922,93.2781765183154,1.56,1.1,1.54,1.4,1.05,1.64,2.7,-0.83,-0.59,-0.3,-0.34,-0.27,0.36,0.48,0.37,0.6,0.52,0.52,0.48,0.03,12,141
"2020-10-01",2020,10,"Santa Fe",0,3536418,94.4928315868983,37.4600183560076,11.0250589380966,3.28103019591257,16.9373100325945,13.0499236722472,102.435221639922,1.39,1.56,1.1,1.54,1.4,1.05,1.64,-1.26,-0.83,-0.59,-0.3,-0.34,-0.27,0.36,0.48,0.37,0.6,0.52,0.52,0.48,12,142
"2020-11-01",2020,11,"Santa Fe",1,3536418,85.9155116667087,94.4928315868983,37.4600183560076,11.0250589380966,3.28103019591257,16.9373100325945,13.0499236722472,1.03,1.39,1.56,1.1,1.54,1.4,1.05,-1.42,-1.26,-0.83,-0.59,-0.3,-0.34,-0.27,0.36,0.48,0.37,0.6,0.52,0.52,12,143
"2020-12-01",2020,12,"Santa Fe",3,3536418,89.3868981428314,85.9155116667087,94.4928315868983,37.4600183560076,11.0250589380966,3.28103019591257,16.9373100325945,1.32,1.03,1.39,1.56,1.1,1.54,1.4,-1.15,-1.42,-1.26,-0.83,-0.59,-0.3,-0.34,-0.27,0.36,0.48,0.37,0.6,0.52,12,144
